8.0 12.04 10.3 0.07
8.0 20.92 8.725 0.07
8.0 25.08 7.095 0.07
8.0 38.73 5.709 0.07
8.0 52.7 5.304 0.07
8.0 62.62 4.844 0.07
8.0 73.33 4.732 0.07
8.0 84.71 4.618 0.07
8.0 89.41 4.6 0.07
8.0 98.82 4.633 0.07
8.0 111.4 4.093 0.07
8.0 124.7 3.6200000000000006 0.07
8.0 137.9 2.938 0.07
8.0 150.5 2.538 0.07
8.0 158.7 2.857 0.07
8.0 166.1 2.968 0.07
8.0 171.9 4.139 0.07
10.0 11.88 9.742 0.07
10.0 17.61 6.824 0.07
10.0 24.34 4.867 0.07
10.0 38.0 3.5730000000000004 0.07
10.0 49.34 3.323 0.07
10.0 61.48 3.484 0.07
10.0 72.94 3.578 0.07
10.0 84.43 3.81 0.07
10.0 96.56 3.902 0.07
10.0 106.5 3.657 0.07
10.0 115.2 3.554 0.07
10.0 125.0 2.483 0.07
10.0 134.3 2.172 0.07
10.0 142.9 1.932 0.07
10.0 149.6 1.906 0.07
10.0 157.2 2.3600000000000003 0.07
10.0 164.0 2.816 0.07
10.0 172.2 3.061 0.07
