1.975 -1 186.8 9.99753614647129
2.121 -1 166.0 9.287417348219039
2.281 -1 155.9 7.8751721251030435
2.443 -1 150.7 7.8672038234686665
2.604 -1 146.3 7.165274663263092
2.779 -1 141.8 6.457055133727759
2.947 -1 135.90000000000003 5.749769473639791
3.039 -1 140.8 9.287417348219039
3.137 -1 133.6 5.741829063983009
3.228 -1 133.5 6.449102340636252
3.319 -1 132.7 6.442143742575138
3.417 -1 127.6 6.449102340636252
3.523 -1 125.4 5.741829063983009
3.614 -1 123.1 7.8672038234686665
3.712 -1 123.0 5.741829063983009
3.818 -1 131.5 6.442143742575138
3.915 -1 119.3 7.8672038234686665
4.014 -1 116.3 5.035888104396284
4.119 -1 116.20000000000002 6.449102340636252
4.231 -1 107.5 7.158308180010134
4.343 -1 103.1 6.457055133727759
4.56 -1 96.49 6.457055133727759
4.784 -1 89.13 5.749769473639791
5.022 -1 78.2 5.741829063983009
