6.25 29.75 1000.0 50.0068289032608
6.25 39.74 450.0 22.51517126206239
6.25 46.49 253.3 12.691932948136786
6.25 49.79 221.7 11.115761870425258
6.25 53.09 186.70000000000002 9.371507987511936
6.25 53.91 176.7 8.873565346578566
6.25 59.68 133.3 6.716037668149279
6.25 64.62 110.0 5.561738663403738
6.25 67.92 95.0 4.821352192072261
6.25 72.86 71.67 3.6775547868114757
6.25 75.33 65.0 3.3534216794193954
6.25 80.28 60.0 3.1117417887736125
6.25 82.75 56.67 2.9515520002195452
6.25 85.22 55.0 2.8714868900971844
6.25 88.52 45.0 2.396964113206537
6.25 90.16 40.0 2.164009463934943
6.25 91.81 40.0 2.164009463934943
6.25 93.46 33.33 1.8601503191946613
6.25 95.93 33.33 1.8601503191946613
6.25 98.4 30.0 1.7125819571629268
6.25 99.23 21.67 1.3626845599771065
6.25 103.3 18.33 1.234062077044749
6.25 109.9 13.33 1.0616775452085252
6.25 114.1 13.33 1.0616775452085252
6.25 114.9 5.0 0.8633869121083548
6.25 116.5 8.333 0.925491319516288
6.25 123.9 10.0 0.9658866186048961
6.25 125.6 13.33 1.0616775452085252
6.25 127.2 15.0 1.1159914695014475
6.25 128.9 16.67 1.1737372832111963
6.25 129.7 18.33 1.234062077044749
6.25 131.4 20.0 1.2972806018745522
6.25 133.0 20.0 1.2972806018745522
6.25 134.7 25.0 1.4984782147231905
8.72 29.9 950.8 47.552425479674525
8.72 32.39 737.7 36.901013454917475
8.72 40.16 359.0 17.982882666580462
8.72 40.91 334.4 16.755296744611837
8.72 47.84 177.0 8.916505425333401
8.72 48.51 129.5 6.5656069026404555
8.72 51.69 86.89000000000001 4.478420396747049
8.72 52.47 73.77 3.845334998410412
8.72 53.26 60.66 3.2219028539048167
8.72 59.75 21.31 1.5221232703036898
8.72 63.85 8.197 1.161699626624714
8.72 68.0 9.836 1.1930784718533813
8.72 68.01 13.11 1.2693499320518355
8.72 69.66 13.11 1.2693499320518355
8.72 73.84 22.95 1.5806091389081616
8.72 79.7 42.62 2.3922228157092724
8.72 85.56 59.02 3.1448322689771553
8.72 90.58 75.41000000000001 3.9240590273338145
8.72 93.05 72.13 3.7667507549610972
8.72 94.73 77.05 4.002914594392441
8.72 98.86 73.77 3.845334998410412
8.72 99.68 70.49 3.688315231918226
8.72 103.8 60.66 3.2219028539048167
8.72 104.6 67.21 3.5319299610835997
8.72 110.4 47.54 2.613751709707714
8.72 110.4 54.1 2.9152348104398045
8.72 114.5 37.7 2.17595817974519
8.72 119.4 29.51 1.832667250212106
8.72 121.1 42.62 2.3922228157092724
8.72 124.4 34.43 2.035959540364199
8.72 129.4 49.18 2.688540496254427
8.72 134.4 55.74 2.991477561339881
8.72 134.5 81.97 4.2401970767878225
8.72 141.2 100.0 5.116792843178234
8.72 145.5 150.8 7.617950446150199
8.72 150.5 159.0 8.023968407215973
9.69 20.42 1191.0 59.55554943915806
9.69 25.82 754.5000000000001 37.73375934094031
9.69 29.8 592.4000000000001 29.631155377406394
9.69 38.59 258.9 12.970504770439737
9.69 44.42 157.3 7.90690799238236
9.69 48.04 91.56 4.649629340065723
9.69 53.66 66.44 3.420036988104076
9.69 62.6 39.68 2.1441140361463984
9.69 72.6 39.45 2.1334772672798743
9.69 77.64 44.03 2.3468215206955985
9.69 87.66 46.93 2.4833508109004656
9.69 92.66 46.81 2.477682233459327
9.69 98.44 40.43 2.1788600804090197
9.69 105.0 32.47 1.8156875419520837
9.69 108.3 26.15 1.5396510156525731
9.69 114.9 18.19 1.2199013279769801
9.69 128.3 24.14 1.455272483076623
9.69 135.1 44.290000000000006 2.3590208244099924
9.69 146.4 95.59 4.848153179304466
11.94 40.6 275.6 13.79095175287043
11.94 42.88 160.5 8.043791099351102
11.94 44.19 155.4 7.789406283536635
11.94 46.79 113.2 5.686611491037523
11.94 53.43 66.07 3.348889741391914
11.94 54.42 75.98 3.8385350395691327
11.94 58.97 51.97 2.655965455347641
11.94 62.17 46.15 2.3720258219505115
11.94 67.01 39.49 2.049536654953992
11.94 70.29 38.64 2.00862496499471
11.94 75.18 35.28 1.8476055450230713
11.94 79.26 32.76 1.7277135902689427
11.94 84.97 29.4 1.569347077609029
11.94 87.47 31.03 1.6459351445303063
11.94 89.06 27.71 1.4904900200940627
11.94 92.35 26.85 1.4506055632045536
11.94 95.56 21.86 1.2233557332190828
11.94 99.63 18.51 1.0763366109168637
11.94 102.0 14.36 0.9041428261065837
11.94 105.3 11.85 0.8080881758818156
11.94 110.1 5.187 0.607628729159509
11.94 113.4 4.328 0.5905753211911247
11.94 116.7 1.817 0.5569595788744458
