2.974 48.84 374.8 41.918349204137336
2.974 49.76 450.1000000000001 50.33473080289593
2.974 55.47 300.9 33.65962158135471
2.974 59.15 258.1000000000001 28.87741548338425
2.974 59.8 213.8 23.928863324445654
2.974 63.53 191.6 21.449755243358837
2.974 69.44 132.5 14.85473409388401
2.974 69.45 137.0 15.356513276131405
2.974 80.68 88.15 9.916666841736694
2.974 84.38 54.17 6.155474088159255
2.974 85.87 48.25 5.505522795339241
2.974 89.69 62.98 7.126780830080297
2.974 101.0 37.79 4.3658963856234605
2.974 110.0 39.18 4.516459343335219
2.974 110.8 21.46 2.6394402815748643
2.974 116.1 27.32 3.246502733712079
2.974 119.8 31.72 3.713082277569405
2.974 120.6 19.9 2.481959911038049
3.877 49.6 318.6 35.63754340579609
3.877 49.61 312.2 34.92234957731223
3.877 54.97 226.9 25.392028768887297
3.877 59.46 196.7 22.019221716491252
3.877 60.2 194.9 21.818229190289482
3.877 63.23 162.80000000000004 18.234801890889848
3.877 63.25 154.6 17.31977193845231
3.877 69.22 120.7 13.539428532992078
3.877 69.27 99.6 11.189816799215258
3.877 80.37 83.14 9.360194709513259
3.877 80.39 76.73 8.648910986361232
3.877 90.03 48.35 5.516478156396526
3.877 90.03 52.93 6.019120471464249
3.877 90.04 53.85 6.120276239680689
3.877 100.4 41.05 4.719510700273917
3.877 101.1 36.47 4.223240610005544
3.877 104.1 22.73 2.7691444978548883
3.877 113.0 20.93 2.58569357233219
3.877 118.1 35.62 4.131562053267504
3.877 121.1 29.21 3.4460558976894156
3.877 121.1 24.63 2.965292776438779
3.877 129.9 26.49 3.159351397043386
