3.31 19.76 2410.0 0.0
3.31 23.22 1010.0 0.0
3.31 26.93 583.0 0.0
3.31 30.14 336.0 0.0
3.31 34.55 266.0 0.0
3.31 38.23 197.0 0.0
3.31 42.38 170.0 0.0
3.31 46.54 130.0 0.0
3.31 51.17 141.0 0.0
3.31 55.81 126.0 0.0
3.31 60.94 107.0 0.0
3.31 66.8 92.3 0.0
3.31 74.13 72.9 0.0
3.31 82.42 73.9 0.0
3.31 87.29 73.1 0.0
3.31 92.16 76.9 0.0
3.31 96.32 66.2 0.0
3.31 101.7 54.300000000000004 0.0
3.31 106.33 54.300000000000004 0.0
3.31 111.21 50.4 0.0
3.31 116.57 48.6 0.0
3.31 122.19 39.4 0.0
3.31 128.77 42.5 0.0
3.31 134.38 42.0 0.0
3.31 138.28 39.5 0.0
3.31 142.42 39.5 0.0
3.31 146.32 40.1 0.0
3.31 149.25 36.3 0.0
3.31 152.43 34.9 0.0
