14.0 22.89 385.5 0.2516
14.0 28.85 355.9 0.2516
14.0 40.06 221.5 0.2516
14.0 51.93 100.9 0.2516
14.0 57.67 64.59 0.2516
14.0 62.96 40.62 0.2516
14.0 68.77 23.44 0.2516
14.0 74.5 15.270000000000001 0.2516
14.0 79.76 10.12 0.2516
14.0 84.9 8.119 0.2516
14.0 89.92 7.887 0.2516
14.0 95.79 8.367 0.2516
14.0 99.82 9.17 0.2516
14.0 105.2 9.555 0.2516
14.0 110.2 9.611 0.2516
14.0 115.2 9.667 0.2516
14.0 120.3 8.76 0.2516
14.0 124.0 7.925 0.2516
14.0 129.5 7.062 0.2516
14.0 133.7 6.067 0.2516
14.0 138.3 5.307 0.2516
14.0 143.4 4.727 0.2516
14.0 148.0 4.356 0.2516
14.0 151.7 4.299 0.2516
14.0 156.2 4.398 0.2516
14.0 159.8 4.572000000000001 0.2516
