11.692 15.0 9.67 0.0
11.943 15.0 13.8 0.0
12.194 15.0 20.100000000000005 0.0
12.445 15.0 25.9 0.0
12.696 15.0 31.9 0.0
12.946 15.0 36.7 0.0
13.197 15.0 35.50000000000001 0.0
13.448 15.0 32.5 0.0
13.698 15.0 36.3 0.0
13.949 15.0 45.9 0.0
11.441 20.0 6.15 0.0
12.354 20.0 25.54 0.0
12.445 20.0 29.9 0.0
13.111 20.0 42.0 0.0
13.197 20.0 43.9 0.0
13.866 20.0 33.38 0.0
14.872 20.0 28.17 0.0
11.441 25.0 6.29 0.0
11.692 25.0 11.700000000000001 0.0
11.943 25.0 16.3 0.0
12.194 25.0 25.8 0.0
12.445 25.0 30.700000000000003 0.0
12.696 25.0 41.3 0.0
12.946 25.0 46.2 0.0
13.197 25.0 56.6 0.0
13.448 25.0 44.1 0.0
13.698 25.0 46.1 0.0
11.441 30.0 5.56 0.0
12.445 30.0 33.4 0.0
13.197 30.0 56.3 0.0
12.445 35.0 34.4 0.0
13.197 35.0 56.70000000000001 0.0
12.445 40.0 25.3 0.0
13.197 40.0 59.3 0.0
12.354 50.0 20.14 0.0
12.445 50.0 29.9 0.0
13.111 50.0 51.00000000000001 0.0
13.197 50.0 50.7 0.0
13.866 50.0 44.22 0.0
14.872 50.0 28.76 0.0
12.445 55.0 23.6 0.0
13.111 55.0 50.21000000000001 0.0
13.197 55.0 47.1 0.0
14.872 55.0 27.760000000000005 0.0
12.445 60.0 18.9 0.0
13.111 60.0 59.4 0.0
13.197 60.0 39.8 0.0
14.872 60.0 26.06 0.0
12.696 65.0 20.2 0.0
12.946 65.0 27.0 0.0
13.111 65.0 49.76 0.0
13.197 65.0 32.4 0.0
13.448 65.0 34.8 0.0
13.698 65.0 32.9 0.0
14.872 65.0 18.35 0.0
13.197 70.0 25.8 0.0
13.448 85.0 9.62 0.0
13.698 85.0 11.3 0.0
