9.0 12.15 9.523 0.017000000000000005
9.0 18.72 7.365 0.017000000000000005
9.0 25.15 5.727 0.017000000000000005
9.0 38.53 4.412 0.017000000000000005
9.0 50.16 4.04 0.017000000000000005
9.0 61.71 3.9160000000000004 0.017000000000000005
9.0 67.67 3.866 0.017000000000000005
9.0 74.34 3.94 0.017000000000000005
9.0 77.31 3.94 0.017000000000000005
9.0 85.4 4.213000000000001 0.017000000000000005
9.0 88.7 4.362 0.017000000000000005
9.0 95.76 4.362 0.017000000000000005
9.0 99.46 4.412 0.017000000000000005
9.0 106.2 4.139 0.017000000000000005
9.0 112.2 4.015 0.017000000000000005
9.0 125.5 3.146 0.017000000000000005
9.0 138.7 2.328 0.017000000000000005
9.0 152.1 2.352 0.017000000000000005
9.0 159.0 2.725 0.017000000000000005
9.0 165.2 3.32 0.017000000000000005
9.0 172.9 3.494 0.017000000000000005
10.0 13.5 9.717 0.017000000000000005
10.0 19.52 6.705 0.017000000000000005
10.0 26.09 4.958 0.017000000000000005
10.0 38.92 3.5910000000000006 0.017000000000000005
10.0 51.23 3.287 0.017000000000000005
10.0 63.1 3.4140000000000006 0.017000000000000005
10.0 74.59 3.566 0.017000000000000005
10.0 85.32 3.8690000000000007 0.017000000000000005
10.0 97.2 3.92 0.017000000000000005
10.0 107.3 3.743 0.017000000000000005
10.0 116.2 3.616 0.017000000000000005
10.0 126.4 2.654 0.017000000000000005
10.0 133.8 2.325 0.017000000000000005
10.0 142.4 2.021 0.017000000000000005
10.0 150.6 2.021 0.017000000000000005
10.0 158.7 2.35 0.017000000000000005
10.0 165.0 2.9070000000000005 0.017000000000000005
10.0 172.4 3.135 0.017000000000000005
12.0 13.62 6.971000000000001 0.017000000000000005
12.0 19.49 5.386 0.017000000000000005
12.0 26.5 3.675 0.017000000000000005
12.0 38.61 2.543 0.017000000000000005
12.0 51.26 2.543 0.017000000000000005
12.0 62.79 2.518 0.017000000000000005
12.0 67.97 2.644 0.017000000000000005
12.0 75.39 2.744 0.017000000000000005
12.0 77.95 3.021 0.017000000000000005
12.0 86.11 3.122 0.017000000000000005
12.0 88.73 3.0460000000000003 0.017000000000000005
12.0 97.25 3.222 0.017000000000000005
12.0 100.2 3.096 0.017000000000000005
12.0 107.7 3.222 0.017000000000000005
12.0 112.5 3.197 0.017000000000000005
12.0 126.4 2.518 0.017000000000000005
12.0 138.8 1.814 0.017000000000000005
12.0 152.5 1.99 0.017000000000000005
12.0 159.5 2.367 0.017000000000000005
12.0 165.7 3.021 0.017000000000000005
12.0 172.5 4.3790000000000004 0.017000000000000005
