2.809 -1 140.7 7.046362536798684
2.92 -1 140.8 7.051354479814499
3.022 -1 140.8 7.051354479814499
3.124 -1 137.0 6.861668893206667
3.226 -1 135.40000000000003 6.781806543982216
3.32 -1 130.4 6.5322584149741045
3.431 -1 129.1 6.4673816185532145
3.524 -1 125.4 6.282746214833128
3.635 -1 124.10000000000001 6.2178794616814494
3.712 -1 121.2 6.073186972257646
3.831 -1 118.3 5.928509509143087
3.933 -1 116.20000000000002 5.82375308542524
4.036 -1 111.6 5.594318546525572
4.129 -1 108.7 5.449699533001796
4.232 -1 104.9 5.26023050825722
4.334 -1 103.7 5.2004062341321
4.444 -1 101.2 5.075785653472771
4.53 -1 97.85 4.9088243246219365
4.623 -1 93.24000000000001 4.679128551343723
4.743 -1 89.91000000000001 4.513260489934078
4.836 -1 89.52 4.493837558256863
4.947 -1 86.6 4.3484365006287025
5.032 -1 83.67 4.202579237801472
5.126 -1 79.91 4.015472606057723
5.22 -1 78.67 3.9537858123575687
5.347 -1 78.29 3.934883765754714
5.432 -1 77.48 3.89459574282107
5.526 -1 74.98 3.770278636917967
5.637 -1 72.48 3.646008228185998
