1.016 90.0 9.502 0.3114
1.115 90.0 11.06 0.3114
1.213 90.0 10.59 0.3893
1.304 90.0 11.68 0.1557
1.409 90.0 12.45 0.156
1.5 90.0 14.63 0.3114
1.606 90.0 16.34 0.6232
1.697 90.0 17.660000000000004 0.3893
1.803 90.0 17.04 0.4672
1.893 90.0 15.71 0.3111
1.998 90.0 14.0 0.3118
2.013 90.0 14.39 0.3896
2.104 90.0 14.230000000000002 0.2336
2.194 90.0 12.9 0.4672
2.3 90.0 12.9 0.3113
2.391 90.0 13.21 0.3111
2.511 90.0 12.35 0.3118
2.587 90.0 12.11 0.3111
2.602 90.0 12.43 0.3893
2.602 90.0 12.97 0.3893
2.707 90.0 12.58 0.3114
2.813 90.0 12.89 0.3116
2.911 90.0 12.26 0.3116
3.009 90.0 12.42 0.3116
3.017 90.0 11.87 0.3893
3.115 90.0 11.95 0.46730000000000005
3.213 90.0 11.71 0.4672
3.319 90.0 12.25 0.3116
3.409 90.0 12.17 0.2336
3.409 90.0 11.47 0.3893
3.514 90.0 10.93 0.3893
3.613 90.0 12.72 0.3895
3.711 90.0 11.700000000000001 0.3893
3.816 90.0 11.620000000000001 0.3895
3.915 90.0 11.620000000000001 0.3114
